id,innings,match_no,over,Ball No,batter,bowler,extra_type,batsman_run,extras_run,total_run,non_boundary,iswicket_delivery,player_out,dismisal_kind,fielders_involved,batting_team,,,outcome,over,Ball No,comment,batter,bowler,score,ballnumber,inningno,over
336002,1,20,11,1,Mahipal Lomror,Anrich Nortje,NA,1,0,1,1,0,,NA,,,,,1,11,1,"Anrich Nortje to Mahipal Lomror, 1 run,",Mahipal Lomror,Anrich Nortje,1,68,1,11.1
336002,1,20,11,2,Glenn Maxwell,Anrich Nortje,NA,1,0,1,1,0,,NA,,,,,1,11,2,"Anrich Nortje to Glenn Maxwell, 1 run,",Glenn Maxwell,Anrich Nortje,1,69,1,11.2
336002,1,20,11,3,Mahipal Lomror,Anrich Nortje,NA,0,0,0,1,0,,NA,,,,,0,11,3,"Anrich Nortje to Mahipal Lomror, no run,",Mahipal Lomror,Anrich Nortje,0,70,1,11.3
336002,1,20,11,4,Mahipal Lomror,Anrich Nortje,noballs,1,1,2,1,0,,NA,,,,,2nb,11,4,"Anrich Nortje to Mahipal Lomror, 2 no ball,",Mahipal Lomror,Anrich Nortje,2,71,1,11.4
336002,1,20,11,4,Glenn Maxwell,Anrich Nortje,NA,0,0,0,1,0,,NA,,,,,0,11,4,"Anrich Nortje to Glenn Maxwell, no run,",Glenn Maxwell,Anrich Nortje,0,72,1,11.4
336002,1,20,11,5,Glenn Maxwell,Anrich Nortje,NA,1,0,1,1,0,,NA,,,,,1,11,5,"Anrich Nortje to Glenn Maxwell, 1 run,",Glenn Maxwell,Anrich Nortje,1,73,1,11.5
336002,1,20,11,6,Mahipal Lomror,Anrich Nortje,NA,2,0,2,1,0,,NA,,,,,2,11,6,"Anrich Nortje to Mahipal Lomror, 2 runs,",Mahipal Lomror,Anrich Nortje,2,74,1,11.6
336002,1,20,12,1,Glenn Maxwell,Mitchell Marsh,NA,1,0,1,1,0,,NA,,,,,1,12,1,"Mitchell Marsh to Glenn Maxwell, 1 run,",Glenn Maxwell,Mitchell Marsh,1,75,1,12.1
336002,1,20,12,2,Mahipal Lomror,Mitchell Marsh,NA,6,0,6,0,0,,NA,,,,,6,12,2,"Mitchell Marsh to Mahipal Lomror, Six,",Mahipal Lomror,Mitchell Marsh,6,76,1,12.2
336002,1,20,12,3,Mahipal Lomror,Mitchell Marsh,NA,0,0,0,1,1,,caught,,,,,w,12,3,"Mitchell Marsh to Mahipal Lomror, no run,                           Wicket - c Abishek Porel b MR Marsh batsmen out 26(18)",Mahipal Lomror,Mitchell Marsh,0,77,1,12.3
336002,1,20,12,4,Harshal Patel,Mitchell Marsh,NA,0,0,0,1,0,,NA,,,,,0,12,4,"Mitchell Marsh to Harshal Patel, no run,",Harshal Patel,Mitchell Marsh,0,78,1,12.4
336002,1,20,12,5,Harshal Patel,Mitchell Marsh,legbyes,0,1,1,1,0,,NA,,,,,1lb,12,5,"Mitchell Marsh to Harshal Patel, 1 leg bye,",Harshal Patel,Mitchell Marsh,1,79,1,12.5
336002,1,20,12,6,Glenn Maxwell,Mitchell Marsh,NA,1,0,1,1,0,,NA,,,,,1,12,6,"Mitchell Marsh to Glenn Maxwell, 1 run,",Glenn Maxwell,Mitchell Marsh,1,80,1,12.6
336002,1,20,13,1,Glenn Maxwell,Axar Patel,NA,0,0,0,1,0,,NA,,,,,0,13,1,"Axar Patel to Glenn Maxwell, no run,",Glenn Maxwell,Axar Patel,0,81,1,13.1
336002,1,20,13,2,Glenn Maxwell,Axar Patel,NA,6,0,6,0,0,,NA,,,,,6,13,2,"Axar Patel to Glenn Maxwell, Six,",Glenn Maxwell,Axar Patel,6,82,1,13.2
336002,1,20,13,3,Glenn Maxwell,Axar Patel,NA,0,0,0,1,0,,NA,,,,,0,13,3,"Axar Patel to Glenn Maxwell, no run,",Glenn Maxwell,Axar Patel,0,83,1,13.3
336002,1,20,13,4,Glenn Maxwell,Axar Patel,NA,1,0,1,1,0,,NA,,,,,1,13,4,"Axar Patel to Glenn Maxwell, 1 run,",Glenn Maxwell,Axar Patel,1,84,1,13.4
336002,1,20,13,5,Harshal Patel,Axar Patel,NA,6,0,6,0,0,,NA,,,,,6,13,5,"Axar Patel to Harshal Patel, Six,",Harshal Patel,Axar Patel,6,85,1,13.5
336002,1,20,13,6,Harshal Patel,Axar Patel,NA,0,0,0,1,1,,caught,,,,,w,13,6,"Axar Patel to Harshal Patel, no run,                           Wicket - c Abishek Porel b Axar Patel batsmen out 6(4)",Harshal Patel,Axar Patel,0,86,1,13.6
336002,1,20,14,1,Glenn Maxwell,Kuldeep Yadav,NA,0,0,0,1,1,,caught,,,,,w,14,1,"Kuldeep Yadav to Glenn Maxwell, no run,                           Wicket - c David Warner b KL Yadav batsmen out 24(14)",Glenn Maxwell,Kuldeep Yadav,0,87,1,14.1
336002,1,20,14,2,Dinesh Karthik,Kuldeep Yadav,NA,0,0,0,1,1,,caught,,,,,w,14,2,"Kuldeep Yadav to Dinesh Karthik, no run,                           Wicket - c Lalit Yadav b KL Yadav batsmen out 0(1)",Dinesh Karthik,Kuldeep Yadav,0,88,1,14.2
336002,1,20,14,3,Anuj Rawat,Kuldeep Yadav,NA,0,0,0,1,0,,NA,,,,,0,14,3,"Kuldeep Yadav to Anuj Rawat, no run,",Anuj Rawat,Kuldeep Yadav,0,89,1,14.3
336002,1,20,14,4,Anuj Rawat,Kuldeep Yadav,NA,0,0,0,1,0,,NA,,,,,0,14,4,"Kuldeep Yadav to Anuj Rawat, no run,",Anuj Rawat,Kuldeep Yadav,0,90,1,14.4
336002,1,20,14,5,Anuj Rawat,Kuldeep Yadav,legbyes,0,2,2,1,0,,NA,,,,,2lb,14,5,"Kuldeep Yadav to Anuj Rawat, 2 leg bye,",Anuj Rawat,Kuldeep Yadav,2,91,1,14.5
336002,1,20,14,6,Anuj Rawat,Kuldeep Yadav,NA,0,0,0,1,0,,NA,,,,,0,14,6,"Kuldeep Yadav to Anuj Rawat, no run,",Anuj Rawat,Kuldeep Yadav,0,92,1,14.6
336002,1,20,15,1,Shahbaz Ahmed,Lalit Yadav,NA,1,0,1,1,0,,NA,,,,,1,15,1,"Lalit Yadav to Shahbaz Ahmed, 1 run,",Shahbaz Ahmed,Lalit Yadav,1,93,1,15.1
336002,1,20,15,2,Anuj Rawat,Lalit Yadav,NA,0,0,0,1,0,,NA,,,,,0,15,2,"Lalit Yadav to Anuj Rawat, no run,",Anuj Rawat,Lalit Yadav,0,94,1,15.2
336002,1,20,15,3,Anuj Rawat,Lalit Yadav,NA,0,0,0,1,0,,NA,,,,,0,15,3,"Lalit Yadav to Anuj Rawat, no run,",Anuj Rawat,Lalit Yadav,0,95,1,15.3
336002,1,20,15,4,Anuj Rawat,Lalit Yadav,NA,1,0,1,1,0,,NA,,,,,1,15,4,"Lalit Yadav to Anuj Rawat, 1 run,",Anuj Rawat,Lalit Yadav,1,96,1,15.4
336002,1,20,15,5,Shahbaz Ahmed,Lalit Yadav,wides,0,1,1,1,0,,NA,,,,,1wd,15,5,"Lalit Yadav to Shahbaz Ahmed, 1 wide,",Shahbaz Ahmed,Lalit Yadav,1,97,1,15.5
336002,1,20,15,5,Shahbaz Ahmed,Lalit Yadav,NA,1,0,1,1,0,,NA,,,,,1,15,5,"Lalit Yadav to Shahbaz Ahmed, 1 run,",Shahbaz Ahmed,Lalit Yadav,1,98,1,15.5
336002,1,20,15,6,Anuj Rawat,Lalit Yadav,NA,1,0,1,1,0,,NA,,,,,1,15,6,"Lalit Yadav to Anuj Rawat, 1 run,",Anuj Rawat,Lalit Yadav,1,99,1,15.6
336002,1,20,16,1,Anuj Rawat,Kuldeep Yadav,NA,0,0,0,1,0,,NA,,,,,0,16,1,"Kuldeep Yadav to Anuj Rawat, no run,",Anuj Rawat,Kuldeep Yadav,0,100,1,16.1
336002,1,20,16,2,Anuj Rawat,Kuldeep Yadav,NA,0,0,0,1,0,,NA,,,,,0,16,2,"Kuldeep Yadav to Anuj Rawat, no run,",Anuj Rawat,Kuldeep Yadav,0,101,1,16.2
336002,1,20,16,3,Anuj Rawat,Kuldeep Yadav,NA,1,0,1,1,0,,NA,,,,,1,16,3,"Kuldeep Yadav to Anuj Rawat, 1 run,",Anuj Rawat,Kuldeep Yadav,1,102,1,16.3
336002,1,20,16,4,Shahbaz Ahmed,Kuldeep Yadav,NA,1,0,1,1,0,,NA,,,,,1,16,4,"Kuldeep Yadav to Shahbaz Ahmed, 1 run,",Shahbaz Ahmed,Kuldeep Yadav,1,103,1,16.4
336002,1,20,16,5,Anuj Rawat,Kuldeep Yadav,NA,1,0,1,1,0,,NA,,,,,1,16,5,"Kuldeep Yadav to Anuj Rawat, 1 run,",Anuj Rawat,Kuldeep Yadav,1,104,1,16.5
336002,1,20,16,6,Shahbaz Ahmed,Kuldeep Yadav,NA,4,0,4,0,0,,NA,,,,,4,16,6,"Kuldeep Yadav to Shahbaz Ahmed, Four,",Shahbaz Ahmed,Kuldeep Yadav,4,105,1,16.6
336002,1,20,17,1,Anuj Rawat,Anrich Nortje,NA,1,0,1,1,0,,NA,,,,,1,17,1,"Anrich Nortje to Anuj Rawat, 1 run,",Anuj Rawat,Anrich Nortje,1,106,1,17.1
336002,1,20,17,2,Shahbaz Ahmed,Anrich Nortje,legbyes,0,1,1,1,0,,NA,,,,,1lb,17,2,"Anrich Nortje to Shahbaz Ahmed, 1 leg bye,",Shahbaz Ahmed,Anrich Nortje,1,107,1,17.2
336002,1,20,17,3,Anuj Rawat,Anrich Nortje,NA,0,0,0,1,0,,NA,,,,,0,17,3,"Anrich Nortje to Anuj Rawat, no run,",Anuj Rawat,Anrich Nortje,0,108,1,17.3
336002,1,20,17,4,Anuj Rawat,Anrich Nortje,NA,2,0,2,1,0,,NA,,,,,2,17,4,"Anrich Nortje to Anuj Rawat, 2 runs,",Anuj Rawat,Anrich Nortje,2,109,1,17.4
336002,1,20,17,5,Anuj Rawat,Anrich Nortje,NA,0,0,0,1,0,,NA,,,,,0,17,5,"Anrich Nortje to Anuj Rawat, no run,",Anuj Rawat,Anrich Nortje,0,110,1,17.5
336002,1,20,17,6,Anuj Rawat,Anrich Nortje,NA,4,0,4,0,0,,NA,,,,,4,17,6,"Anrich Nortje to Anuj Rawat, Four,",Anuj Rawat,Anrich Nortje,4,111,1,17.6
336002,1,20,18,1,Shahbaz Ahmed,Mustafizur Rahman,NA,4,0,4,0,0,,NA,,,,,4,18,1,"Mustafizur Rahman to Shahbaz Ahmed, Four,",Shahbaz Ahmed,Mustafizur Rahman,4,112,1,18.1
336002,1,20,18,2,Shahbaz Ahmed,Mustafizur Rahman,NA,1,0,1,1,0,,NA,,,,,1,18,2,"Mustafizur Rahman to Shahbaz Ahmed, 1 run,",Shahbaz Ahmed,Mustafizur Rahman,1,113,1,18.2
336002,1,20,18,3,Anuj Rawat,Mustafizur Rahman,NA,1,0,1,1,0,,NA,,,,,1,18,3,"Mustafizur Rahman to Anuj Rawat, 1 run,",Anuj Rawat,Mustafizur Rahman,1,114,1,18.3
336002,1,20,18,4,Shahbaz Ahmed,Mustafizur Rahman,NA,4,0,4,0,0,,NA,,,,,4,18,4,"Mustafizur Rahman to Shahbaz Ahmed, Four,",Shahbaz Ahmed,Mustafizur Rahman,4,115,1,18.4
336002,1,20,18,5,Shahbaz Ahmed,Mustafizur Rahman,NA,1,0,1,1,0,,NA,,,,,1,18,5,"Mustafizur Rahman to Shahbaz Ahmed, 1 run,",Shahbaz Ahmed,Mustafizur Rahman,1,116,1,18.5
336002,1,20,18,6,Anuj Rawat,Mustafizur Rahman,NA,1,0,1,1,0,,NA,,,,,1,18,6,"Mustafizur Rahman to Anuj Rawat, 1 run,",Anuj Rawat,Mustafizur Rahman,1,117,1,18.6
336002,1,20,19,1,Anuj Rawat,Anrich Nortje,NA,1,0,1,1,0,,NA,,,,,1,19,1,"Anrich Nortje to Anuj Rawat, 1 run,",Anuj Rawat,Anrich Nortje,1,118,1,19.1
336002,1,20,19,2,Shahbaz Ahmed,Anrich Nortje,NA,1,0,1,1,0,,NA,,,,,1,19,2,"Anrich Nortje to Shahbaz Ahmed, 1 run,",Shahbaz Ahmed,Anrich Nortje,1,119,1,19.2
336002,1,20,19,3,Anuj Rawat,Anrich Nortje,legbyes,0,1,1,1,0,,NA,,,,,1lb,19,3,"Anrich Nortje to Anuj Rawat, 1 leg bye,",Anuj Rawat,Anrich Nortje,1,120,1,19.3
336002,1,20,19,4,Shahbaz Ahmed,Anrich Nortje,byes,0,1,1,1,0,,NA,,,,,1b,19,4,"Anrich Nortje to Shahbaz Ahmed, 1 bye,",Shahbaz Ahmed,Anrich Nortje,1,121,1,19.4
336002,1,20,19,5,Anuj Rawat,Anrich Nortje,NA,1,0,1,1,0,,NA,,,,,1,19,5,"Anrich Nortje to Anuj Rawat, 1 run,",Anuj Rawat,Anrich Nortje,1,122,1,19.5
336002,1,20,19,6,Shahbaz Ahmed,Anrich Nortje,wides,0,1,1,1,0,,NA,,,,,1wd,19,6,"Anrich Nortje to Shahbaz Ahmed, 1 wide,",Shahbaz Ahmed,Anrich Nortje,1,123,1,19.6
336002,1,20,19,6,Shahbaz Ahmed,Anrich Nortje,NA,2,0,2,1,0,,NA,,,,,2,19,6,"Anrich Nortje to Shahbaz Ahmed, 2 runs,",Shahbaz Ahmed,Anrich Nortje,2,124,1,19.6
336002,2,20,0,1,David Warner,Mohammed Siraj,NA,0,0,0,1,0,,NA,,,,,0,0,1,"Mohammed Siraj to David Warner, no run,",David Warner,Mohammed Siraj,0,1,2,0.1
336002,2,20,0,2,David Warner,Mohammed Siraj,NA,1,0,1,1,0,,NA,,,,,1,0,2,"Mohammed Siraj to David Warner, 1 run,",David Warner,Mohammed Siraj,1,2,2,0.2
336002,2,20,0,3,Prithvi Shaw,Mohammed Siraj,NA,0,0,0,1,0,,NA,,,,,0,0,3,"Mohammed Siraj to Prithvi Shaw, no run,",Prithvi Shaw,Mohammed Siraj,0,3,2,0.3
336002,2,20,0,4,Prithvi Shaw,Mohammed Siraj,NA,0,0,0,1,1,,runout,,,,,w,0,4,"Mohammed Siraj to Prithvi Shaw, no run,                           Wicket - runout (Anuj Rawat) batsmen out 0(2)",Prithvi Shaw,Mohammed Siraj,0,4,2,0.4
336002,2,20,0,5,David Warner,Mohammed Siraj,NA,0,0,0,1,0,,NA,,,,,0,0,5,"Mohammed Siraj to David Warner, no run,",David Warner,Mohammed Siraj,0,5,2,0.5
336002,2,20,0,6,David Warner,Mohammed Siraj,NA,0,0,0,1,0,,NA,,,,,0,0,6,"Mohammed Siraj to David Warner, no run,",David Warner,Mohammed Siraj,0,6,2,0.6
336002,2,20,1,1,Mitchell Marsh,Wayne Parnell,NA,0,0,0,1,0,,NA,,,,,0,1,1,"Wayne Parnell to Mitchell Marsh, no run,",Mitchell Marsh,Wayne Parnell,0,7,2,1.1
336002,2,20,1,2,Mitchell Marsh,Wayne Parnell,NA,0,0,0,1,0,,NA,,,,,0,1,2,"Wayne Parnell to Mitchell Marsh, no run,",Mitchell Marsh,Wayne Parnell,0,8,2,1.2
336002,2,20,1,3,Mitchell Marsh,Wayne Parnell,NA,0,0,0,1,0,,NA,,,,,0,1,3,"Wayne Parnell to Mitchell Marsh, no run,",Mitchell Marsh,Wayne Parnell,0,9,2,1.3
336002,2,20,1,4,Mitchell Marsh,Wayne Parnell,NA,0,0,0,1,1,,caught,,,,,w,1,4,"Wayne Parnell to Mitchell Marsh, no run,                           Wicket - c Virat Kohli b Wayne Parnell batsmen out 0(4)",Mitchell Marsh,Wayne Parnell,0,10,2,1.4
336002,2,20,1,5,Yash Dhull,Wayne Parnell,NA,0,0,0,1,0,,NA,,,,,0,1,5,"Wayne Parnell to Yash Dhull, no run,",Yash Dhull,Wayne Parnell,0,11,2,1.5
336002,2,20,1,6,Yash Dhull,Wayne Parnell,NA,1,0,1,1,0,,NA,,,,,1,1,6,"Wayne Parnell to Yash Dhull, 1 run,",Yash Dhull,Wayne Parnell,1,12,2,1.6
336002,2,20,2,1,Yash Dhull,Mohammed Siraj,NA,0,0,0,1,0,,NA,,,,,0,2,1,"Mohammed Siraj to Yash Dhull, no run,",Yash Dhull,Mohammed Siraj,0,13,2,2.1
336002,2,20,2,2,Yash Dhull,Mohammed Siraj,NA,0,0,0,1,1,,lbw,,,,,w,2,2,"Mohammed Siraj to Yash Dhull, no run,                           Wicket - lbw b Mohammed Siraj batsmen out 1(4)",Yash Dhull,Mohammed Siraj,0,14,2,2.2
336002,2,20,2,3,Manish Pandey,Mohammed Siraj,NA,0,0,0,1,0,,NA,,,,,0,2,3,"Mohammed Siraj to Manish Pandey, no run,",Manish Pandey,Mohammed Siraj,0,15,2,2.3
336002,2,20,2,4,Manish Pandey,Mohammed Siraj,NA,0,0,0,1,0,,NA,,,,,0,2,4,"Mohammed Siraj to Manish Pandey, no run,",Manish Pandey,Mohammed Siraj,0,16,2,2.4
336002,2,20,2,5,Manish Pandey,Mohammed Siraj,NA,0,0,0,1,0,,NA,,,,,0,2,5,"Mohammed Siraj to Manish Pandey, no run,",Manish Pandey,Mohammed Siraj,0,17,2,2.5
336002,2,20,2,6,Manish Pandey,Mohammed Siraj,NA,2,0,2,1,0,,NA,,,,,2,2,6,"Mohammed Siraj to Manish Pandey, 2 runs,",Manish Pandey,Mohammed Siraj,2,18,2,2.6
336002,2,20,3,1,David Warner,Wayne Parnell,NA,1,0,1,1,0,,NA,,,,,1,3,1,"Wayne Parnell to David Warner, 1 run,",David Warner,Wayne Parnell,1,19,2,3.1
336002,2,20,3,2,Manish Pandey,Wayne Parnell,NA,0,0,0,1,0,,NA,,,,,0,3,2,"Wayne Parnell to Manish Pandey, no run,",Manish Pandey,Wayne Parnell,0,20,2,3.2
336002,2,20,3,3,Manish Pandey,Wayne Parnell,NA,1,0,1,1,0,,NA,,,,,1,3,3,"Wayne Parnell to Manish Pandey, 1 run,",Manish Pandey,Wayne Parnell,1,21,2,3.3
336002,2,20,3,4,David Warner,Wayne Parnell,NA,1,0,1,1,0,,NA,,,,,1,3,4,"Wayne Parnell to David Warner, 1 run,",David Warner,Wayne Parnell,1,22,2,3.4
336002,2,20,3,5,Manish Pandey,Wayne Parnell,NA,4,0,4,0,0,,NA,,,,,4,3,5,"Wayne Parnell to Manish Pandey, Four,",Manish Pandey,Wayne Parnell,4,23,2,3.5
336002,2,20,3,6,Manish Pandey,Wayne Parnell,NA,1,0,1,1,0,,NA,,,,,1,3,6,"Wayne Parnell to Manish Pandey, 1 run,",Manish Pandey,Wayne Parnell,1,24,2,3.6
336002,2,20,4,1,Manish Pandey,Mohammed Siraj,NA,0,0,0,1,0,,NA,,,,,0,4,1,"Mohammed Siraj to Manish Pandey, no run,",Manish Pandey,Mohammed Siraj,0,25,2,4.1
336002,2,20,4,2,Manish Pandey,Mohammed Siraj,NA,1,0,1,1,0,,NA,,,,,1,4,2,"Mohammed Siraj to Manish Pandey, 1 run,",Manish Pandey,Mohammed Siraj,1,26,2,4.2
336002,2,20,4,3,David Warner,Mohammed Siraj,NA,0,0,0,1,0,,NA,,,,,0,4,3,"Mohammed Siraj to David Warner, no run,",David Warner,Mohammed Siraj,0,27,2,4.3
336002,2,20,4,4,David Warner,Mohammed Siraj,NA,4,0,4,0,0,,NA,,,,,4,4,4,"Mohammed Siraj to David Warner, Four,",David Warner,Mohammed Siraj,4,28,2,4.4
336002,2,20,4,5,David Warner,Mohammed Siraj,NA,4,0,4,0,0,,NA,,,,,4,4,5,"Mohammed Siraj to David Warner, Four,",David Warner,Mohammed Siraj,4,29,2,4.5
336002,2,20,4,6,David Warner,Mohammed Siraj,NA,4,0,4,0,0,,NA,,,,,4,4,6,"Mohammed Siraj to David Warner, Four,",David Warner,Mohammed Siraj,4,30,2,4.6
336002,2,20,5,1,Manish Pandey,Vijaykumar Vyshak,NA,1,0,1,1,0,,NA,,,,,1,5,1,"Vijaykumar Vyshak to Manish Pandey, 1 run,",Manish Pandey,Vijaykumar Vyshak,1,31,2,5.1
336002,2,20,5,2,David Warner,Vijaykumar Vyshak,NA,0,0,0,1,0,,NA,,,,,0,5,2,"Vijaykumar Vyshak to David Warner, no run,",David Warner,Vijaykumar Vyshak,0,32,2,5.2
336002,2,20,5,3,David Warner,Vijaykumar Vyshak,NA,4,0,4,0,0,,NA,,,,,4,5,3,"Vijaykumar Vyshak to David Warner, Four,",David Warner,Vijaykumar Vyshak,4,33,2,5.3
336002,2,20,5,4,David Warner,Vijaykumar Vyshak,NA,0,0,0,1,1,,caught,,,,,w,5,4,"Vijaykumar Vyshak to David Warner, no run,                           Wicket - c Virat Kohli b Vijaykumar Vyshak batsmen out 19(13)",David Warner,Vijaykumar Vyshak,0,34,2,5.4
336002,2,20,5,5,Abishek Porel,Vijaykumar Vyshak,NA,1,0,1,1,0,,NA,,,,,1,5,5,"Vijaykumar Vyshak to Abishek Porel, 1 run,",Abishek Porel,Vijaykumar Vyshak,1,35,2,5.5
336002,2,20,5,6,Manish Pandey,Vijaykumar Vyshak,NA,1,0,1,1,0,,NA,,,,,1,5,6,"Vijaykumar Vyshak to Manish Pandey, 1 run,",Manish Pandey,Vijaykumar Vyshak,1,36,2,5.6
336002,2,20,6,1,Manish Pandey,Shahbaz Ahmed,NA,3,0,3,1,0,,NA,,,,,3,6,1,"Shahbaz Ahmed to Manish Pandey, 3 runs,",Manish Pandey,Shahbaz Ahmed,3,37,2,6.1
336002,2,20,6,2,Abishek Porel,Shahbaz Ahmed,NA,1,0,1,1,0,,NA,,,,,1,6,2,"Shahbaz Ahmed to Abishek Porel, 1 run,",Abishek Porel,Shahbaz Ahmed,1,38,2,6.2
336002,2,20,6,3,Manish Pandey,Shahbaz Ahmed,NA,4,0,4,0,0,,NA,,,,,4,6,3,"Shahbaz Ahmed to Manish Pandey, Four,",Manish Pandey,Shahbaz Ahmed,4,39,2,6.3
336002,2,20,6,4,Manish Pandey,Shahbaz Ahmed,NA,1,0,1,1,0,,NA,,,,,1,6,4,"Shahbaz Ahmed to Manish Pandey, 1 run,",Manish Pandey,Shahbaz Ahmed,1,40,2,6.4
336002,2,20,6,5,Abishek Porel,Shahbaz Ahmed,NA,1,0,1,1,0,,NA,,,,,1,6,5,"Shahbaz Ahmed to Abishek Porel, 1 run,",Abishek Porel,Shahbaz Ahmed,1,41,2,6.5
336002,2,20,6,6,Manish Pandey,Shahbaz Ahmed,NA,1,0,1,1,0,,NA,,,,,1,6,6,"Shahbaz Ahmed to Manish Pandey, 1 run,",Manish Pandey,Shahbaz Ahmed,1,42,2,6.6
336002,2,20,7,1,Manish Pandey,Wanindu Hasaranga,NA,4,0,4,0,0,,NA,,,,,4,7,1,"Wanindu Hasaranga to Manish Pandey, Four,",Manish Pandey,Wanindu Hasaranga,4,43,2,7.1
336002,2,20,7,2,Manish Pandey,Wanindu Hasaranga,NA,0,0,0,1,0,,NA,,,,,0,7,2,"Wanindu Hasaranga to Manish Pandey, no run,",Manish Pandey,Wanindu Hasaranga,0,44,2,7.2
336002,2,20,7,3,Manish Pandey,Wanindu Hasaranga,NA,0,0,0,1,0,,NA,,,,,0,7,3,"Wanindu Hasaranga to Manish Pandey, no run,",Manish Pandey,Wanindu Hasaranga,0,45,2,7.3
336002,2,20,7,4,Manish Pandey,Wanindu Hasaranga,NA,2,0,2,1,0,,NA,,,,,2,7,4,"Wanindu Hasaranga to Manish Pandey, 2 runs,",Manish Pandey,Wanindu Hasaranga,2,46,2,7.4
336002,2,20,7,5,Manish Pandey,Wanindu Hasaranga,NA,1,0,1,1,0,,NA,,,,,1,7,5,"Wanindu Hasaranga to Manish Pandey, 1 run,",Manish Pandey,Wanindu Hasaranga,1,47,2,7.5
336002,2,20,7,6,Abishek Porel,Wanindu Hasaranga,NA,1,0,1,1,0,,NA,,,,,1,7,6,"Wanindu Hasaranga to Abishek Porel, 1 run,",Abishek Porel,Wanindu Hasaranga,1,48,2,7.6
336002,2,20,8,1,Abishek Porel,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,8,1,"Harshal Patel to Abishek Porel, 1 run,",Abishek Porel,Harshal Patel,1,49,2,8.1
336002,2,20,8,2,Manish Pandey,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,8,2,"Harshal Patel to Manish Pandey, 1 run,",Manish Pandey,Harshal Patel,1,50,2,8.2
336002,2,20,8,3,Abishek Porel,Harshal Patel,NA,0,0,0,1,0,,NA,,,,,0,8,3,"Harshal Patel to Abishek Porel, no run,",Abishek Porel,Harshal Patel,0,51,2,8.3
336002,2,20,8,4,Abishek Porel,Harshal Patel,NA,0,0,0,1,0,,NA,,,,,0,8,4,"Harshal Patel to Abishek Porel, no run,",Abishek Porel,Harshal Patel,0,52,2,8.4
336002,2,20,8,5,Abishek Porel,Harshal Patel,NA,0,0,0,1,1,,caught,,,,,w,8,5,"Harshal Patel to Abishek Porel, no run,                           Wicket - c Wayne Parnell b HV Patel batsmen out 5(8)",Abishek Porel,Harshal Patel,0,53,2,8.5
336002,2,20,8,6,Axar Patel,Harshal Patel,NA,0,0,0,1,0,,NA,,,,,0,8,6,"Harshal Patel to Axar Patel, no run,",Axar Patel,Harshal Patel,0,54,2,8.6
336002,2,20,9,1,Manish Pandey,Vijaykumar Vyshak,NA,0,0,0,1,0,,NA,,,,,0,9,1,"Vijaykumar Vyshak to Manish Pandey, no run,",Manish Pandey,Vijaykumar Vyshak,0,55,2,9.1
336002,2,20,9,2,Manish Pandey,Vijaykumar Vyshak,NA,0,0,0,1,0,,NA,,,,,0,9,2,"Vijaykumar Vyshak to Manish Pandey, no run,",Manish Pandey,Vijaykumar Vyshak,0,56,2,9.2
336002,2,20,9,3,Manish Pandey,Vijaykumar Vyshak,NA,1,0,1,1,0,,NA,,,,,1,9,3,"Vijaykumar Vyshak to Manish Pandey, 1 run,",Manish Pandey,Vijaykumar Vyshak,1,57,2,9.3
336002,2,20,9,4,Axar Patel,Vijaykumar Vyshak,NA,1,0,1,1,0,,NA,,,,,1,9,4,"Vijaykumar Vyshak to Axar Patel, 1 run,",Axar Patel,Vijaykumar Vyshak,1,58,2,9.4
336002,2,20,9,5,Manish Pandey,Vijaykumar Vyshak,NA,1,0,1,1,0,,NA,,,,,1,9,5,"Vijaykumar Vyshak to Manish Pandey, 1 run,",Manish Pandey,Vijaykumar Vyshak,1,59,2,9.5
336002,2,20,9,6,Axar Patel,Vijaykumar Vyshak,NA,1,0,1,1,0,,NA,,,,,1,9,6,"Vijaykumar Vyshak to Axar Patel, 1 run,",Axar Patel,Vijaykumar Vyshak,1,60,2,9.6
336002,2,20,10,1,Axar Patel,Wanindu Hasaranga,NA,2,0,2,1,0,,NA,,,,,2,10,1,"Wanindu Hasaranga to Axar Patel, 2 runs,",Axar Patel,Wanindu Hasaranga,2,61,2,10.1
336002,2,20,10,2,Axar Patel,Wanindu Hasaranga,NA,4,0,4,0,0,,NA,,,,,4,10,2,"Wanindu Hasaranga to Axar Patel, Four,",Axar Patel,Wanindu Hasaranga,4,62,2,10.2
336002,2,20,10,3,Axar Patel,Wanindu Hasaranga,NA,1,0,1,1,0,,NA,,,,,1,10,3,"Wanindu Hasaranga to Axar Patel, 1 run,",Axar Patel,Wanindu Hasaranga,1,63,2,10.3
336002,2,20,10,4,Manish Pandey,Wanindu Hasaranga,NA,1,0,1,1,0,,NA,,,,,1,10,4,"Wanindu Hasaranga to Manish Pandey, 1 run,",Manish Pandey,Wanindu Hasaranga,1,64,2,10.4
336002,2,20,10,5,Axar Patel,Wanindu Hasaranga,NA,4,0,4,0,0,,NA,,,,,4,10,5,"Wanindu Hasaranga to Axar Patel, Four,",Axar Patel,Wanindu Hasaranga,4,65,2,10.5
